timestamp;Rain intensity (mm/h);Rain amount accumulated (mm);Weather code to SYNOP waw;Weather code to SYNOP ww;Weather code METAR/SPECI;Weather code according to NWS;Radar reflectivity (dBz);MOR visibility in precipitation (m);Sample interval (s);Signal amplitude of the laser strip;Number of particles detected and validated;Temperature in the sensor housing (°C);Sensor serial number;Firmware IOP version number;Firmware DSP version number;Sensor head heating current (A);Power supply voltage (V);Sensor status;Sensor time;Sensor date;Station name;Station number;Rain amount absolute (mm);Error code;Temperature PCB (°C);Temperature right sensor head (°C);Temperature left sensor head (°C);Rain intensity max. 30.000 mm/h (mm/h);Rain intensity max. 1200.0 mm/h (mm/h);Rain amount accumulated 16bit (mm);Radar reflectivity (dBz);Kinetic energy (J/(m^2h));Snow depth intensity (mm/h);Number of all particles detected
2023-02-25T20:10:00.706545;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13003;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:08:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:11:00.679805;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12994;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:09:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:12:00.651591;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12999;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:10:00;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:13:00.624519;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12991;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:11:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:14:00.599144;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13004;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:12:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:15:00.573242;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12988;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:13:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:16:00.546941;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12993;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:14:00;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:17:00.520230;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:14:59;25.02.2023;GV;008;0000.19;000;016;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:18:00.493610;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13013;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:15:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:19:00.467372;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13004;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:16:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:20:00.440985;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12999;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:17:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:21:00.414583;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12983;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:18:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:22:00.387078;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13004;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:19:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:23:00.360455;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13006;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:20:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:24:00.333680;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13010;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:21:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:25:00.306445;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12992;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:22:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:26:00.280085;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13007;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:23:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:27:00.253296;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13020;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:24:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:28:00.227224;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:25:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:29:00.200406;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13003;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:26:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:30:00.173799;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13010;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:27:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:31:00.147356;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12999;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:28:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:32:00.122582;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:29:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:33:00.098938;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13009;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:30:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:34:00.069776;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13006;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:31:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:35:00.041672;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13003;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:32:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:36:00.015356;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13021;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:33:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:37:00.990633;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00061;12995;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:35:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:38:00.955535;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:36:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:39:00.928466;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12995;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:37:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:40:00.901054;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13002;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:38:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:41:00.873667;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12999;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:39:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:42:00.848301;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12997;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:40:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:43:00.821129;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13007;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:41:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:44:00.794915;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13009;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:42:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:45:00.767720;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13004;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:43:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:46:00.741550;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:44:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:47:00.714925;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13019;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:45:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:48:00.688299;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13010;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:46:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:49:00.660802;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12998;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:47:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:50:00.632099;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13000;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:48:00;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:51:00.602856;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13006;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:49:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:52:00.578099;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13017;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:50:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:53:00.554484;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13017;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:51:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:54:00.529075;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13021;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:51:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:55:00.502531;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13014;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:52:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:56:00.475886;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13023;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:53:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:57:00.449230;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13002;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:54:59;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:58:00.421570;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;12989;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:55:59;25.02.2023;GV;008;0000.19;000;016;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T20:59:00.394472;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13002;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:56:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:00:00.367581;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13014;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:57:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:01:00.341680;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13013;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:58:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:02:00.314938;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13014;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;20:59:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:03:00.289299;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13013;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:00:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:04:00.262462;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13026;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:01:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:05:00.234834;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13025;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:02:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:06:00.210301;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13037;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:03:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:07:00.183291;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13031;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:04:59;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:08:00.156304;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13024;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:05:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:09:00.128837;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13031;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:06:59;25.02.2023;GV;008;0000.19;000;016;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:10:00.102472;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13023;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:07:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:11:00.074987;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13039;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:08:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:12:00.048607;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13020;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:09:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:13:00.023401;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13039;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:10:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:14:00.998233;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00061;13013;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:12:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:15:00.977011;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13043;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:13:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:16:00.952021;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13049;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:14:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:17:00.925539;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13048;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:15:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:18:00.899504;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13026;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:16:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:19:00.872386;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13026;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:17:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:20:00.845194;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13031;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:18:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:21:00.817613;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:19:00;25.02.2023;GV;008;0000.19;000;016;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:22:00.789937;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13028;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:20:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:23:00.766200;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13046;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:21:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:24:00.739826;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13036;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:22:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:25:00.712207;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13036;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:23:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:26:00.685522;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13026;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:24:00;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:27:00.659022;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13039;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:25:00;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:28:00.631435;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:26:00;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:29:00.605758;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13038;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:27:00;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:30:00.580259;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13047;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:28:00;25.02.2023;GV;008;0000.19;000;016;010;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:31:00.554167;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13040;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:29:00;25.02.2023;GV;008;0000.19;000;016;011;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:32:00.527794;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13052;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:29:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:33:00.500617;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13030;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:30:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:34:00.473509;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13052;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:31:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:35:00.446948;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13059;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:32:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:36:00.420481;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13046;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:33:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:37:00.394063;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13048;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:34:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:38:00.367531;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13035;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:35:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:39:00.340613;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13047;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:36:59;25.02.2023;GV;008;0000.19;000;016;011;011;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:40:00.312958;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13052;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:37:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:41:00.285296;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13040;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:38:59;25.02.2023;GV;008;0000.19;000;016;009;009;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
2023-02-25T21:42:00.260005;0000.000;0000.19;00;00;   NP;   C;-9.999;20000;00060;13048;00000;000;450994;2.11.6;2.11.1;2.00;24.2;0;21:39:59;25.02.2023;GV;008;0000.19;000;016;010;010;00.000;0000.0;0000.19;-9.99;0000.00;0000.00;00000000
